season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2021,REG,CIN,9,00-0036850,DE,Cameron Sample,Cameron,Sample,Knee,Illness,Questionable,Knee,Illness,Did Not Participate In Practice,2021-11-05 18:45:07
2021,REG,CIN,9,00-0036857,RB,Chris Evans,Chris,Evans,Hamstring,n/a,Questionable,Hamstring,n/a,Limited Participation in Practice,2021-11-05 18:45:07
2021,REG,CIN,9,00-0034686,WR,Auden Tate,Auden,Tate,Thigh,n/a,Questionable,Thigh,n/a,Limited Participation in Practice,2021-11-05 18:45:07
2021,REG,CLE,9,00-0036114,CB,A.J. Green,A.J.,Green,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2021-11-05 18:59:05
2021,REG,CLE,9,00-0035281,DE,Joe Jackson,Joe,Jackson,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0034855,QB,Baker Mayfield,Baker,Mayfield,n/a,n/a,n/a,left Shoulder,n/a,Full Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0034019,DT,Malik McDowell,Malik,McDowell,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0033885,TE,David Njoku,David,Njoku,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0036267,T,Jedrick Wills,Jedrick,Wills,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 18:59:34
2021,REG,CLE,9,00-0029568,DT,Malik Jackson,Malik,Jackson,n/a,n/a,n/a,Ankle,n/a,Limited Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0033927,S,John Johnson,John,Johnson,n/a,n/a,n/a,Neck,n/a,Limited Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0031382,WR,Jarvis Landry,Jarvis,Landry,n/a,n/a,n/a,Knee,n/a,Limited Participation in Practice,2021-11-05 18:57:29
2021,REG,CLE,9,00-0030076,C,J.C. Tretter,J.C.,Tretter,n/a,n/a,n/a,Knee,n/a,Limited Participation in Practice,2021-11-05 18:59:21
2021,REG,CLE,9,00-0031235,WR,Odell Beckham,Odell,Beckham,Shoulder,Not injury related - personal matter,Out,Shoulder,Not injury related - personal ,Did Not Participate In Practice,2021-11-05 18:59:53
2021,REG,CLE,9,00-0033057,T,Jack Conklin,Jack,Conklin,Elbow,n/a,Out,Elbow,n/a,Did Not Participate In Practice,2021-11-05 19:00:02
2021,REG,CLE,9,00-0036232,TE,Harrison Bryant,Harrison,Bryant,Thigh,n/a,Questionable,Thigh,n/a,Did Not Participate In Practice,2021-11-05 18:59:42
2021,REG,CLE,9,00-0031364,DE,Jadeveon Clowney,Jadeveon,Clowney,Ankle,Knee,Questionable,Ankle,Knee,Limited Participation in Practice,2021-11-05 18:59:42
2021,REG,CLE,9,00-0033540,DE,Takkarist McKinley,Takkarist,McKinley,Groin,n/a,Questionable,Groin,n/a,Limited Participation in Practice,2021-11-05 18:59:42
2021,REG,CLE,9,00-0036233,WR,Donovan Peoples-Jones,Donovan,Peoples-Jones,Groin,n/a,Questionable,Groin,n/a,Limited Participation in Practice,2021-11-05 18:59:42
2021,REG,CLE,9,00-0034856,CB,Denzel Ward,Denzel,Ward,Hamstring,n/a,Questionable,Hamstring,n/a,Limited Participation in Practice,2021-11-05 18:59:42
2021,REG,DAL,9,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 18:45:59
2021,REG,DAL,9,00-0036361,CB,Trevon Diggs,Trevon,Diggs,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 18:45:59
2021,REG,DAL,9,00-0036032,TE,Sean McKeon,Sean,McKeon,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 18:45:59
2021,REG,DAL,9,00-0033077,QB,Dak Prescott,Dak,Prescott,n/a,n/a,n/a,Calf,n/a,Full Participation in Practice,2021-11-05 18:45:59
2021,REG,DAL,9,00-0035301,S,Donovan Wilson,Donovan,Wilson,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2021-11-05 18:45:59
2021,REG,DAL,9,00-0033658,TE,Blake Jarwin,Blake,Jarwin,Hip,n/a,Out,Hip,n/a,Did Not Participate In Practice,2021-11-05 18:47:12
2021,REG,DAL,9,00-0027947,T,Tyron Smith,Tyron,Smith,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2021-11-05 18:47:35
2021,REG,DAL,9,00-0031544,WR,Amari Cooper,Amari,Cooper,Hamstring,n/a,Questionable,Hamstring,n/a,Limited Participation in Practice,2021-11-05 18:46:52
2021,REG,DAL,9,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,Ankle,n/a,Questionable,Ankle,n/a,Limited Participation in Practice,2021-11-05 18:46:52
2021,REG,DEN,9,00-0032195,CB,Ronald Darby,Ronald,Darby,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2021-11-05 19:51:34
2021,REG,DEN,9,00-0031270,DE,Shelby Harris,Shelby,Harris,n/a,n/a,n/a,Wrist,n/a,Full Participation in Practice,2021-11-05 19:51:24
2021,REG,DEN,9,00-0036639,S,Jamar Johnson,Jamar,Johnson,n/a,n/a,n/a,Quadricep,n/a,Full Participation in Practice,2021-11-05 19:51:24
2021,REG,DEN,9,00-0035678,DE,Dre'Mont Jones,Dre'Mont,Jones,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2021-11-05 19:51:24
2021,REG,DEN,9,00-0031795,DT,DeShawn Williams,DeShawn,Williams,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 19:51:24
2021,REG,DEN,9,00-0033538,T,Garett Bolles,Garett,Bolles,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2021-11-05 19:53:18
2021,REG,DEN,9,00-0034954,LB,Malik Reed,Malik,Reed,Hip,n/a,Questionable,Hip,n/a,Did Not Participate In Practice,2021-11-05 19:53:08
2021,REG,DEN,9,00-0032395,G,Graham Glasgow,Graham,Glasgow,Hip,n/a,Questionable,Hip,n/a,Limited Participation in Practice,2021-11-05 19:53:08
2021,REG,DEN,9,00-0036423,TE,Albert Okwuegbunam,Albert,Okwuegbunam,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2021-11-05 19:53:08
2021,REG,DEN,9,00-0029890,DT,Mike Purcell,Mike,Purcell,Thumb,n/a,Questionable,Thumb,n/a,Limited Participation in Practice,2021-11-05 19:53:08
2021,REG,DEN,9,00-0036633,S,Caden Sterns,Caden,Sterns,Shoulder,n/a,Questionable,Shoulder,n/a,Limited Participation in Practice,2021-11-05 19:53:08
2021,REG,GB,9,00-0036332,TE,Josiah Deguara,Josiah,Deguara,n/a,n/a,n/a,Finger,n/a,Full Participation in Practice,2021-11-05 19:26:43
2021,REG,GB,9,00-0036788,DT,Jack Heflin,Jack,Heflin,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2021-11-05 19:26:43
2021,REG,GB,9,00-0033524,CB,Kevin King,Kevin,King,n/a,n/a,n/a,Shoulder,Back,Full Participation in Practice,2021-11-05 19:26:43
2021,REG,GB,9,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2021-11-05 19:27:03
2021,REG,GB,9,00-0034984,DE,Kingsley Keke,Kingsley,Keke,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2021-11-05 19:27:39
2021,REG,GB,9,00-0029419,T,Dennis Kelly,Dennis,Kelly,Back,n/a,Questionable,Back,n/a,Limited Participation in Practice,2021-11-05 19:27:13
2021,REG,GB,9,00-0032412,DE,Dean Lowry,Dean,Lowry,Hamstring,n/a,Questionable,Hamstring,n/a,Limited Participation in Practice,2021-11-05 19:27:13
2021,REG,HOU,9,00-0026035,WR,Danny Amendola,Danny,Amendola,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2021-11-03 19:52:54
2021,REG,HOU,9,00-0031236,WR,Brandin Cooks,Brandin,Cooks,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2021-11-03 19:53:15
2021,REG,HOU,9,00-0030288,RB,Rex Burkhead,Rex,Burkhead,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2021-11-05 18:56:59
2021,REG,HOU,9,00-0032128,WR,Chris Conley,Chris,Conley,n/a,n/a,n/a,Calf,n/a,Full Participation in Practice,2021-11-05 18:56:59
2021,REG,HOU,9,00-0036224,DE,Jonathan Greenard,Jonathan,Greenard,n/a,n/a,n/a,Foot,n/a,Full Participation in Practice,2021-11-05 18:57:18
2021,REG,HOU,9,00-0036556,TE,Brevin Jordan,Brevin,Jordan,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 18:57:25
2021,REG,HOU,9,00-0034163,DE,Jacob Martin,Jacob,Martin,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2021-11-05 18:57:32
2021,REG,HOU,9,00-0030792,C,Justin McCray,Justin,McCray,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 18:57:43
2021,REG,HOU,9,00-0031308,LB,Kevin Pierre-Louis,Kevin,Pierre-Louis,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2021-11-05 18:57:38
2021,REG,HOU,9,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Thigh,n/a,Out,Thigh,n/a,Did Not Participate In Practice,2021-11-05 18:59:29
2021,REG,HOU,9,00-0031361,LB,Christian Kirksey,Christian,Kirksey,Thumb,n/a,Out,Thumb,n/a,Did Not Participate In Practice,2021-11-05 18:59:35
2021,REG,HOU,9,00-0033344,LB,Hardy Nickerson,Hardy,Nickerson,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2021-11-05 18:59:40
2021,REG,HOU,9,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,n/a,Out,Not injury related - personal matter,n/a,Did Not Participate In Practice,2021-11-05 18:59:44
2021,REG,IND,9,00-0036385,CB,Thakarius Keyes,Thakarius,Keyes,n/a,n/a,n/a,Hamstring,n/a,Full Participation in Practice,2021-11-03 18:55:13
2021,REG,IND,9,00-0029608,WR,T.Y. Hilton,T.Y.,Hilton,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2021-11-03 18:55:53
2021,REG,IND,9,00-0035530,S,Khari Willis,Khari,Willis,Calf,n/a,Out,Calf,n/a,Did Not Participate In Practice,2021-11-03 18:56:00
2021,REG,IND,9,00-0034342,G,Quenton Nelson,Quenton,Nelson,Toe,n/a,Questionable,Toe,n/a,Limited Participation in Practice,2021-11-03 18:55:44
2021,REG,JAX,9,00-0035670,LB,Dakota Allen,Dakota,Allen,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 17:26:47
2021,REG,JAX,9,00-0036272,T,Ben Bartch,Ben,Bartch,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2021-11-05 17:26:40
2021,REG,JAX,9,00-0036974,CB,Tyson Campbell,Tyson,Campbell,n/a,n/a,n/a,Toe,n/a,Full Participation in Practice,2021-11-05 17:26:40
2021,REG,JAX,9,00-0036262,DT,Davon Hamilton,Davon,Hamilton,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2021-11-05 17:26:40
2021,REG,JAX,9,00-0031045,RB,Carlos Hyde,Carlos,Hyde,n/a,n/a,n/a,Calf,n/a,Full Participation in Practice,2021-11-05 17:26:40
2021,REG,JAX,9,00-0035831,RB,James Robinson,James,Robinson,Heel,n/a,Questionable,Heel,n/a,Limited Participation in Practice,2021-11-05 17:27:07
2021,REG,KC,9,00-0032098,TE,Daniel Brown,Daniel,Brown,n/a,n/a,n/a,Travel After Trade,Not injury related - personal ,Did Not Participate In Practice,2021-11-03 20:37:18
2021,REG,KC,9,00-0031595,FB,Michael Burton,Michael,Burton,n/a,n/a,n/a,Pectoral,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0033040,WR,Tyreek Hill,Tyreek,Hill,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0031348,LB,Anthony Hitchens,Anthony,Hitchens,n/a,n/a,n/a,Triceps,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0029249,LB,Melvin Ingram,Melvin,Ingram,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0032762,DT,Chris Jones,Chris,Jones,n/a,n/a,n/a,Back,Wrist,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0030506,TE,Travis Kelce,Travis,Kelce,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,n/a,n/a,n/a,Wrist,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0032391,G,Joe Thuney,Joe,Thuney,n/a,n/a,n/a,Hand,n/a,Full Participation in Practice,2021-11-05 19:20:33
2021,REG,KC,9,00-0029164,T,Mike Remmers,Mike,Remmers,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2021-11-05 19:21:11
2021,REG,KC,9,00-0035656,DT,Khalen Saunders,Khalen,Saunders,Knee,n/a,Questionable,Knee,n/a,Full Participation in Practice,2021-11-05 19:20:50
2021,REG,LA,9,00-0036903,DT,Bobby Brown,Bobby,Brown,n/a,n/a,n/a,Not injury related - personal matter,n/a,Full Participation in Practice,2021-11-05 19:58:41
2021,REG,LA,9,00-0036424,TE,Brycen Hopkins,Brycen,Hopkins,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2021-11-05 19:57:06
2021,REG,LA,9,00-0033908,WR,Cooper Kupp,Cooper,Kupp,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2021-11-05 19:59:12
2021,REG,LA,9,00-0024270,T,Andrew Whitworth,Andrew,Whitworth,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2021-11-05 19:58:03
2021,REG,LA,9,00-0026498,QB,Matthew Stafford,Matthew,Stafford,n/a,n/a,n/a,Back,n/a,Limited Participation in Practice,2021-11-05 19:57:53
2021,REG,LA,9,00-0034810,DT,Sebastian Joseph,Sebastian,Joseph,Chest,n/a,Out,Chest,n/a,Did Not Participate In Practice,2021-11-05 20:00:27
2021,REG,LA,9,00-0036994,LB,Ernest Jones,Ernest,Jones,Illness,n/a,Questionable,Illness,n/a,Did Not Participate In Practice,2021-11-05 20:01:37
2021,REG,LA,9,00-0027940,LB,Von Miller,Von,Miller,Ankle,n/a,Questionable,Ankle,n/a,Did Not Participate In Practice,2021-11-05 20:00:50
2021,REG,LA,9,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,Not injury related - resting player,Knee,Questionable,Not injury related - resting player,Knee,Did Not Participate In Practice,2021-11-05 20:01:18
2021,REG,LA,9,00-0030431,WR,Robert Woods,Robert,Woods,Foot,n/a,Questionable,Foot,n/a,Limited Participation in Practice,2021-11-05 19:59:55
2021,REG,LAC,9,00-0033699,RB,Austin Ekeler,Austin,Ekeler,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2021-11-05 20:03:04
2021,REG,LAC,9,00-0036355,QB,Justin Herbert,Justin,Herbert,n/a,n/a,n/a,right Hand,n/a,Full Participation in Practice,2021-11-05 20:03:04
2021,REG,LAC,9,00-0035262,LB,Drue Tranquill,Drue,Tranquill,n/a,n/a,n/a,Chest,n/a,Full Participation in Practice,2021-11-05 20:03:04
2021,REG,LAC,9,00-0033697,CB,Michael Davis,Michael,Davis,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2021-11-05 20:03:15
2021,REG,LAC,9,00-0034440,RB,Justin Jackson,Justin,Jackson,Quadricep,n/a,Out,Quadricep,n/a,Did Not Participate In Practice,2021-11-05 20:04:11
2021,REG,LAC,9,00-0036617,CB,Asante Samuel,Asante,Samuel,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2021-11-05 20:03:25
2021,REG,LAC,9,00-0036380,S,Alohi Gilman,Alohi,Gilman,Ankle,n/a,Doubtful,Ankle,n/a,Did Not Participate In Practice,2021-11-05 20:03:30
2021,REG,LAC,9,00-0034903,CB,Tevaughn Campbell,Tevaughn,Campbell,Groin,n/a,Questionable,n/a,n/a,"
    ",2021-11-06 15:52:47
2021,REG,LV,9,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2021-11-05 19:52:15
2021,REG,LV,9,00-0036369,G,John Simpson,John,Simpson,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2021-11-05 19:52:15
2021,REG,MIA,9,00-0031923,C,Greg Mancz,Greg,Mancz,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2021-11-05 19:55:11
2021,REG,MIA,9,00-0036934,LB,Jaelan Phillips,Jaelan,Phillips,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 19:55:11
2021,REG,MIA,9,00-0036221,S,Brandon Jones,Brandon,Jones,n/a,n/a,n/a,Ankle,n/a,Limited Participation in Practice,2021-11-05 19:55:11
2021,REG,MIA,9,00-0031547,WR,DeVante Parker,DeVante,Parker,n/a,n/a,n/a,Shoulder,Hamstring,Limited Participation in Practice,2021-11-04 19:36:51
2021,REG,MIA,9,00-0034797,LB,Jerome Baker,Jerome,Baker,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2021-11-05 19:57:23
2021,REG,MIA,9,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Ribs,left Finger,Questionable,Ribs,left Finger,Limited Participation in Practice,2021-11-05 19:56:11
2021,REG,MIN,9,00-0027701,DE,Everson Griffen,Everson,Griffen,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2021-11-03 20:36:12
2021,REG,MIN,9,00-0029606,S,Harrison Smith,Harrison,Smith,n/a,n/a,n/a,Groin,n/a,Did Not Participate In Practice,2021-11-05 17:33:33
2021,REG,MIN,9,00-0036337,DT,James Lynch,James,Lynch,n/a,n/a,n/a,Toe,n/a,Full Participation in Practice,2021-11-05 17:33:45
2021,REG,MIN,9,00-0033839,WR,Dede Westbrook,Dede,Westbrook,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2021-11-05 17:33:09
2021,REG,MIN,9,00-0032574,DT,Michael Pierce,Michael,Pierce,Elbow,n/a,Out,Elbow,n/a,Did Not Participate In Practice,2021-11-05 17:34:16
2021,REG,MIN,9,00-0031256,LB,Anthony Barr,Anthony,Barr,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2021-11-05 17:34:07
2021,REG,MIN,9,00-0036330,CB,Cameron Dantzler,Cameron,Dantzler,Ankle,n/a,Questionable,Ankle,n/a,Limited Participation in Practice,2021-11-05 17:34:07
2021,REG,NE,9,00-0034591,CB,J.C. Jackson,J.C.,Jackson,n/a,n/a,n/a,Illness,n/a,Did Not Participate In Practice,2021-11-04 19:47:29
2021,REG,NE,9,00-0035280,P,Jake Bailey,Jake,Bailey,right Knee,n/a,Questionable,right Knee,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0036981,DT,Christian Barmore,Christian,Barmore,Foot,n/a,Questionable,Foot,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0034385,LB,Ja'Whaun Bentley,Ja'Whaun,Bentley,Ribs,n/a,Questionable,Ribs,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0031938,DT,Carl Davis,Carl,Davis,Hand,n/a,Questionable,Hand,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0029764,S,Cody Davis,Cody,Davis,Hand,n/a,Questionable,Hand,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0036231,S,Kyle Dugger,Kyle,Dugger,Neck,n/a,Questionable,Neck,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0025565,K,Nick Folk,Nick,Folk,left Knee,n/a,Questionable,left Knee,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0035624,WR,N'Keal Harry,N'Keal,Harry,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0029669,LB,Dont'a Hightower,Dont'a,Hightower,Ankle,n/a,Questionable,Ankle,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0031580,G,Shaquille Mason,Shaquille,Mason,Abdomen,n/a,Questionable,Abdomen,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0033858,TE,Jonnu Smith,Jonnu,Smith,Shoulder,n/a,Questionable,Shoulder,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0036159,LB,Josh Uche,Josh,Uche,Shoulder,n/a,Questionable,Shoulder,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NE,9,00-0031360,LB,Kyle Van Noy,Kyle,Van Noy,Groin,n/a,Questionable,Groin,n/a,Limited Participation in Practice,2021-11-05 19:17:22
2021,REG,NO,9,00-0033357,QB,Taysom Hill,Taysom,Hill,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2021-11-05 19:21:55
2021,REG,NO,9,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,n/a,n/a,n/a,Hand,n/a,Full Participation in Practice,2021-11-05 19:21:55
2021,REG,NO,9,00-0032450,RB,Dwayne Washington,Dwayne,Washington,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2021-11-05 19:21:55
2021,REG,NO,9,00-0030067,T,Terron Armstead,Terron,Armstead,n/a,n/a,n/a,Groin,n/a,Limited Participation in Practice,2021-11-05 19:21:55
2021,REG,NO,9,00-0035402,DE,Carl Granderson,Carl,Granderson,Shoulder,n/a,Out,Shoulder,n/a,Did Not Participate In Practice,2021-11-05 19:22:32
2021,REG,NO,9,00-0032200,WR,Ty Montgomery,Ty,Montgomery,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2021-11-05 19:22:38
2021,REG,NO,9,00-0031503,QB,Jameis Winston,Jameis,Winston,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2021-11-05 19:22:16
2021,REG,NO,9,00-0026990,S,Malcolm Jenkins,Malcolm,Jenkins,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2021-11-05 19:21:59
2021,REG,NO,9,00-0036926,DE,Payton Turner,Payton,Turner,Calf,n/a,Questionable,Calf,n/a,Limited Participation in Practice,2021-11-05 19:21:59
2021,REG,NYG,9,00-0034860,WR,Dante Pettis,Dante,Pettis,n/a,n/a,n/a,Shoulder,n/a,Did Not Participate In Practice,2021-11-04 19:56:25
2021,REG,NYG,9,00-0036388,S,Xavier McKinney,Xavier,McKinney,n/a,n/a,n/a,COVID Protocol,n/a,Full Participation in Practice,2021-11-05 18:55:49
2021,REG,NYG,9,00-0027981,TE,Kyle Rudolph,Kyle,Rudolph,n/a,n/a,n/a,Not injury related - personal matter,n/a,Full Participation in Practice,2021-11-05 18:56:20
2021,REG,NYG,9,00-0032575,C,Matt Skura,Matt,Skura,n/a,n/a,n/a,COVID Protocol,n/a,Full Participation in Practice,2021-11-05 18:55:25
2021,REG,NYG,9,00-0034988,TE,Kaden Smith,Kaden,Smith,n/a,n/a,n/a,Knee,n/a,Limited Participation in Practice,2021-11-05 18:55:25
2021,REG,NYG,9,00-0036913,WR,Kadarius Toney,Kadarius,Toney,n/a,n/a,n/a,Thumb,n/a,Limited Participation in Practice,2021-11-05 18:55:25
2021,REG,NYG,9,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,COVID Protocol,Out,Ankle,COVID Protocol,Did Not Participate In Practice,2021-11-05 18:56:48
2021,REG,NYG,9,00-0034360,LB,Lorenzo Carter,Lorenzo,Carter,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2021-11-05 18:57:18
2021,REG,NYG,9,00-0029570,S,Nate Ebner,Nate,Ebner,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2021-11-05 18:57:27
2021,REG,NYG,9,00-0032385,WR,Sterling Shepard,Sterling,Shepard,Quadricep,n/a,Out,Quadricep,n/a,Did Not Participate In Practice,2021-11-05 18:57:48
2021,REG,NYG,9,00-0036569,RB,Gary Brightwell,Gary,Brightwell,COVID Protocol,n/a,Questionable,COVID Protocol,n/a,Did Not Participate In Practice,2021-11-05 18:56:36
2021,REG,NYG,9,00-0033932,WR,Kenny Golladay,Kenny,Golladay,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2021-11-05 18:56:36
2021,REG,NYG,9,00-0033460,WR,John Ross,John,Ross,Quadricep,n/a,Questionable,Quadricep,n/a,Limited Participation in Practice,2021-11-05 18:56:36
2021,REG,NYJ,9,00-0035259,TE,Trevon Wesco,Trevon,Wesco,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2021-11-03 18:53:49
2021,REG,NYJ,9,00-0032058,RB,Tevin Coleman,Tevin,Coleman,Hamstring,n/a,Out,Hamstring,n/a,Did Not Participate In Practice,2021-11-03 18:54:03
2021,REG,NYJ,9,00-0031022,G,Laurent Duvernay-Tardif,Laurent,Duvernay-Tardif,Not injury related - personal matter,n/a,Out,Not injury related - personal matter,n/a,Did Not Participate In Practice,2021-11-03 18:54:12
2021,REG,NYJ,9,00-0036151,DE,Bryce Huff,Bryce,Huff,Back,n/a,Out,Back,n/a,Did Not Participate In Practice,2021-11-03 18:54:23
2021,REG,NYJ,9,00-0037013,QB,Zach Wilson,Zach,Wilson,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2021-11-03 18:54:27
2021,REG,NYJ,9,00-0033871,WR,Corey Davis,Corey,Davis,Hip,n/a,Doubtful,Hip,n/a,Did Not Participate In Practice,2021-11-03 18:54:08
2021,REG,NYJ,9,00-0032466,T,George Fant,George,Fant,Ankle,n/a,Questionable,Ankle,n/a,Limited Participation in Practice,2021-11-03 18:54:19
2021,REG,PHI,9,00-0036401,LB,Shaun Bradley,Shaun,Bradley,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2021-11-05 17:55:07
