Unnamed: 0,season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
4214,2021,REG,HOU,15,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,None,Out,Not injury related - personal matter,None,Did Not Participate In Practice,2021-12-17 20:03:30
4215,2021,REG,HOU,15,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Hand,None,Questionable,Hand,None,Did Not Participate In Practice,2021-12-17 20:03:11
4219,2021,REG,IND,15,00-0036876,TE,Kylen Granson,Kylen,Granson,None,None,None,Not injury related - personal matter,None,Full Participation in Practice,2021-12-16 20:30:18
4254,2021,REG,LAC,15,00-0033536,WR,Mike Williams,Mike,Williams,None,None,None,Heel,None,Full Participation in Practice,2021-12-15 21:04:11
4255,2021,REG,LAC,15,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-12-15 21:04:25
4267,2021,REG,LV,15,00-0031610,TE,Darren Waller,Darren,Waller,Knee,Back,Out,Knee,Back,Did Not Participate In Practice,2021-12-16 21:29:40
4269,2021,REG,MIA,15,00-0031547,WR,DeVante Parker,DeVante,Parker,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-12-15 20:45:24
4280,2021,REG,MIN,15,00-0033893,RB,Dalvin Cook,Dalvin,Cook,None,None,None,Shoulder,None,Full Participation in Practice,2021-12-18 18:42:12
4284,2021,REG,MIN,15,00-0030035,WR,Adam Thielen,Adam,Thielen,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2021-12-18 19:02:31
4298,2021,REG,NO,15,00-0033357,QB,Taysom Hill,Taysom,Hill,None,None,None,right Finger,None,Full Participation in Practice,2021-12-17 20:36:58
4305,2021,REG,NO,15,00-0035406,WR,Lil'Jordan Humphrey,Lil'Jordan,Humphrey,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-12-17 20:44:38
4310,2021,REG,NYG,15,00-0034844,RB,Saquon Barkley,Saquon,Barkley,None,None,None,Ankle,None,Limited Participation in Practice,2021-12-17 18:44:21
4317,2021,REG,NYG,15,00-0035710,QB,Daniel Jones,Daniel,Jones,Neck,None,Out,Neck,None,Limited Participation in Practice,2021-12-17 18:50:27
4337,2021,REG,PHI,15,00-0036389,QB,Jalen Hurts,Jalen,Hurts,None,None,None,Ankle,None,Full Participation in Practice,2021-12-17 22:53:10
4342,2021,REG,PHI,15,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Ankle,None,Full Participation in Practice,2021-12-17 22:53:35
4364,2021,REG,SEA,15,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Foot,Back,Full Participation in Practice,2021-12-17 22:58:34
4372,2021,REG,SF,15,00-0033288,TE,George Kittle,George,Kittle,None,None,None,Knee,None,Full Participation in Practice,2021-12-17 21:54:35
4378,2021,REG,SF,15,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Concussion,Knee,Out,Concussion,Knee,Did Not Participate In Practice,2021-12-17 21:13:29
4386,2021,REG,TB,15,00-0019596,QB,Tom Brady,Tom,Brady,None,None,None,Not injury related - resting player,right Shoulder,Full Participation in Practice,2021-12-17 19:43:37
4407,2021,REG,WAS,15,00-0033282,WR,Curtis Samuel,Curtis,Samuel,None,None,None,Hamstring,None,Did Not Participate In Practice,2021-12-17 21:50:23
4413,2021,REG,WAS,15,00-0035659,WR,Terry McLaurin,Terry,McLaurin,None,None,None,Concussion,None,Limited Participation in Practice,2021-12-17 21:50:23
4414,2021,REG,ARI,16,00-0030061,TE,Zach Ertz,Zach,Ertz,None,None,None,Hamstring,None,Full Participation in Practice,2021-12-23 20:36:28
4420,2021,REG,ARI,16,00-0033553,RB,James Conner,James,Conner,Heel,None,Questionable,Heel,None,Did Not Participate In Practice,2021-12-23 20:37:28
4421,2021,REG,ARI,16,00-0036936,WR,Rondale Moore,Rondale,Moore,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2021-12-23 20:37:28
4424,2021,REG,ATL,16,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-12-23 20:40:36
4435,2021,REG,BAL,16,00-0036331,WR,Devin Duvernay,Devin,Duvernay,Ankle,None,Doubtful,Ankle,None,Did Not Participate In Practice,2021-12-24 19:44:27
4438,2021,REG,BAL,16,00-0034796,QB,Lamar Jackson,Lamar,Jackson,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2021-12-24 19:44:11
4444,2021,REG,BUF,16,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-12-24 19:08:11
4445,2021,REG,BUF,16,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,Foot,None,Full Participation in Practice,2021-12-24 19:07:39
4457,2021,REG,CHI,16,00-0036309,WR,Darnell Mooney,Darnell,Mooney,None,None,None,Ankle,None,Full Participation in Practice,2021-12-24 20:34:07
4464,2021,REG,CHI,16,00-0036945,QB,Justin Fields,Justin,Fields,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2021-12-24 20:34:17
4467,2021,REG,CIN,16,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,right Finger,None,Full Participation in Practice,2021-12-24 19:32:08
4468,2021,REG,CIN,16,00-0033897,RB,Joe Mixon,Joe,Mixon,None,None,None,Ankle,None,Full Participation in Practice,2021-12-24 19:32:08
4470,2021,REG,CIN,16,00-0035631,TE,Drew Sample,Drew,Sample,None,None,None,Foot,None,Full Participation in Practice,2021-12-24 19:32:23
4479,2021,REG,CLE,16,00-0033885,TE,David Njoku,David,Njoku,None,None,None,Knee,None,Limited Participation in Practice,2021-12-23 20:18:38
4487,2021,REG,DAL,16,00-0033045,RB,Ezekiel Elliott,Ezekiel,Elliott,None,None,None,Knee,None,Full Participation in Practice,2021-12-24 19:34:40
4488,2021,REG,DAL,16,00-0035261,RB,Tony Pollard,Tony,Pollard,None,None,None,Foot,None,Full Participation in Practice,2021-12-24 19:35:11
4498,2021,REG,DEN,16,00-0034348,WR,Courtland Sutton,Courtland,Sutton,None,None,None,Wrist,None,Full Participation in Practice,2021-12-24 20:42:15
4499,2021,REG,DEN,16,00-0036997,RB,Javonte Williams,Javonte,Williams,None,None,None,Knee,None,Full Participation in Practice,2021-12-24 20:43:20
4514,2021,REG,DET,16,00-0032464,WR,Kalif Raymond,Kalif,Raymond,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2021-12-24 18:11:32
4516,2021,REG,DET,16,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2021-12-24 18:11:32
4517,2021,REG,DET,16,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2021-12-24 18:11:32
4518,2021,REG,GB,16,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,None,None,None,Toe,None,Did Not Participate In Practice,2021-12-23 20:36:41
4522,2021,REG,GB,16,00-0033293,RB,Aaron Jones,Aaron,Jones,None,None,None,Knee,None,Limited Participation in Practice,2021-12-23 20:36:41
4530,2021,REG,HOU,16,00-0036556,TE,Brevin Jordan,Brevin,Jordan,None,None,None,Hand,None,Full Participation in Practice,2021-12-24 20:20:35
4534,2021,REG,HOU,16,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,None,Out,Not injury related - personal matter,None,Did Not Participate In Practice,2021-12-24 20:20:53
4561,2021,REG,KC,16,00-0030506,TE,Travis Kelce,Travis,Kelce,not injury related,None,Questionable,None,None,"
    ",2021-12-25 23:13:00
4574,2021,REG,LV,16,00-0035700,RB,Josh Jacobs,Josh,Jacobs,None,None,None,Illness,None,Full Participation in Practice,2021-12-24 21:25:56
4580,2021,REG,LV,16,00-0033891,WR,Zay Jones,Zay,Jones,None,None,None,Toe,None,Limited Participation in Practice,2021-12-24 21:25:56
4583,2021,REG,LV,16,00-0031610,TE,Darren Waller,Darren,Waller,Knee,Back,Doubtful,Knee,Back,Did Not Participate In Practice,2021-12-24 21:26:51
4595,2021,REG,MIN,16,00-0033893,RB,Dalvin Cook,Dalvin,Cook,None,None,None,Shoulder,None,Full Participation in Practice,2021-12-22 20:36:53
4596,2021,REG,MIN,16,00-0029604,QB,Kirk Cousins,Kirk,Cousins,None,None,None,Ribs,None,Full Participation in Practice,2021-12-24 18:30:13
4598,2021,REG,MIN,16,00-0034972,RB,Alexander Mattison,Alexander,Mattison,None,None,None,Not Injury Related,None,Limited Participation in Practice,2021-12-22 20:36:34
4600,2021,REG,MIN,16,00-0030035,WR,Adam Thielen,Adam,Thielen,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-12-24 18:31:00
4602,2021,REG,NE,16,00-0031549,WR,Nelson Agholor,Nelson,Agholor,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2021-12-24 20:47:29
4604,2021,REG,NE,16,00-0036875,RB,Rhamondre Stevenson,Rhamondre,Stevenson,Illness,None,Out,Illness,None,Did Not Participate In Practice,2021-12-24 20:47:41
4618,2021,REG,NYG,16,00-0034844,RB,Saquon Barkley,Saquon,Barkley,None,None,None,Ankle,None,Limited Participation in Practice,2021-12-24 18:52:03
4628,2021,REG,NYG,16,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Oblique,COVID Ramp Up,Questionable,Oblique,COVID Ramp Up,Limited Participation in Practice,2021-12-24 18:57:03
4632,2021,REG,NYJ,16,00-0031941,WR,Jamison Crowder,Jamison,Crowder,Calf,None,Doubtful,Calf,None,Did Not Participate In Practice,2021-12-24 20:12:05
4641,2021,REG,PHI,16,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Quadricep,None,Did Not Participate In Practice,2021-12-24 19:40:59
4645,2021,REG,PHI,16,00-0036389,QB,Jalen Hurts,Jalen,Hurts,None,None,None,Ankle,None,Full Participation in Practice,2021-12-24 19:41:07
4655,2021,REG,PIT,16,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2021-12-24 19:27:21
4663,2021,REG,SEA,16,00-0029263,QB,Russell Wilson,Russell,Wilson,None,None,None,Ankle,None,Full Participation in Practice,2021-12-23 23:56:10
4667,2021,REG,SEA,16,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Foot,None,Limited Participation in Practice,2021-12-24 22:49:06
4676,2021,REG,SF,16,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Knee,None,Out,Knee,None,Did Not Participate In Practice,2021-12-22 19:57:15
4684,2021,REG,TB,16,00-0019596,QB,Tom Brady,Tom,Brady,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-12-24 17:39:04
4688,2021,REG,TB,16,00-0031408,WR,Mike Evans,Mike,Evans,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2021-12-24 17:42:45
4693,2021,REG,TEN,16,00-0033925,RB,D'Onta Foreman,D'Onta,Foreman,None,None,None,Ankle,None,Full Participation in Practice,2021-12-22 20:46:49
4709,2021,REG,WAS,16,00-0036328,RB,Antonio Gibson,Antonio,Gibson,Toe,None,Questionable,Toe,None,Did Not Participate In Practice,2021-12-24 19:08:46
4710,2021,REG,WAS,16,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-12-24 19:08:46
4712,2021,REG,ARI,17,00-0034681,RB,Chase Edmonds,Chase,Edmonds,None,None,None,Back,None,Full Participation in Practice,2021-12-31 20:51:12
4713,2021,REG,ARI,17,00-0030061,TE,Zach Ertz,Zach,Ertz,None,None,None,Hamstring,None,Full Participation in Practice,2021-12-31 20:50:18
4721,2021,REG,ARI,17,00-0033553,RB,James Conner,James,Conner,Heel,None,Questionable,Heel,None,Limited Participation in Practice,2021-12-31 20:52:13
4723,2021,REG,ARI,17,00-0036936,WR,Rondale Moore,Rondale,Moore,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-12-31 20:52:13
4725,2021,REG,ATL,17,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-12-31 15:12:30
4743,2021,REG,BAL,17,00-0035662,WR,Marquise Brown,Marquise,Brown,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2021-12-31 20:52:09
4744,2021,REG,BAL,17,00-0034796,QB,Lamar Jackson,Lamar,Jackson,Ankle,None,Questionable,Ankle,None,Did Not Participate In Practice,2021-12-31 20:51:49
4745,2021,REG,BAL,17,00-0036331,WR,Devin Duvernay,Devin,Duvernay,Ankle,None,Questionable,Ankle,None,Full Participation in Practice,2021-12-31 20:52:16
4748,2021,REG,BUF,17,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-12-31 18:52:25
4754,2021,REG,BUF,17,00-0035250,RB,Devin Singletary,Devin,Singletary,None,None,None,Ankle,None,Full Participation in Practice,2021-12-31 18:51:47
4774,2021,REG,CHI,17,00-0036309,WR,Darnell Mooney,Darnell,Mooney,None,None,None,Ankle,None,Full Participation in Practice,2021-12-31 19:58:16
4779,2021,REG,CHI,17,00-0036945,QB,Justin Fields,Justin,Fields,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-12-31 19:59:23
4782,2021,REG,CIN,17,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,right Finger,None,Full Participation in Practice,2021-12-31 20:00:29
4792,2021,REG,CLE,17,00-0034855,QB,Baker Mayfield,Baker,Mayfield,None,None,None,left Shoulder,None,Full Participation in Practice,2022-01-01 18:44:08
4800,2021,REG,CLE,17,00-0033923,RB,Kareem Hunt,Kareem,Hunt,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2022-01-01 18:46:11
4803,2021,REG,DAL,17,00-0033045,RB,Ezekiel Elliott,Ezekiel,Elliott,None,None,None,Knee,None,Full Participation in Practice,2021-12-31 20:38:36
4805,2021,REG,DAL,17,00-0035261,RB,Tony Pollard,Tony,Pollard,None,None,None,Foot,None,Full Participation in Practice,2021-12-31 20:38:36
4811,2021,REG,DEN,17,00-0035704,QB,Drew Lock,Drew,Lock,None,None,None,Ankle,None,Full Participation in Practice,2021-12-31 21:40:13
4813,2021,REG,DEN,17,00-0034348,WR,Courtland Sutton,Courtland,Sutton,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2021-12-31 21:41:15
4820,2021,REG,DEN,17,00-0036997,RB,Javonte Williams,Javonte,Williams,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2021-12-31 21:41:15
4825,2021,REG,DET,17,00-0036275,RB,D'Andre Swift,D'Andre,Swift,None,None,None,Shoulder,None,Full Participation in Practice,2021-12-31 20:58:43
4828,2021,REG,DET,17,00-0033106,QB,Jared Goff,Jared,Goff,Knee,None,Doubtful,Knee,None,Did Not Participate In Practice,2021-12-31 20:59:26
4831,2021,REG,GB,17,00-0033293,RB,Aaron Jones,Aaron,Jones,None,None,None,Knee,None,Limited Participation in Practice,2021-12-31 19:57:22
4832,2021,REG,GB,17,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,None,None,None,Toe,None,Limited Participation in Practice,2021-12-31 19:57:39
4843,2021,REG,HOU,17,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,None,Out,Not injury related - personal matter,None,Did Not Participate In Practice,2021-12-31 20:23:09
4862,2021,REG,KC,17,00-0036360,RB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,Shoulder,None,Questionable,Shoulder,None,Did Not Participate In Practice,2021-12-31 19:49:11
4866,2021,REG,LA,17,00-0036415,WR,Van Jefferson,Van,Jefferson,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-12-31 20:42:47
4869,2021,REG,LA,17,00-0036414,RB,Cam Akers,Cam,Akers,Achilles,None,Questionable,Achilles,None,Full Participation in Practice,2021-12-31 20:46:45
4881,2021,REG,LV,17,00-0031280,QB,Derek Carr,Derek,Carr,None,None,None,Ribs,None,Full Participation in Practice,2021-12-31 20:50:45
4884,2021,REG,LV,17,00-0035700,RB,Josh Jacobs,Josh,Jacobs,None,None,None,Ribs,None,Full Participation in Practice,2021-12-31 20:50:45
4895,2021,REG,MIN,17,00-0033893,RB,Dalvin Cook,Dalvin,Cook,None,None,None,Illness,None,Full Participation in Practice,2021-12-31 18:49:39
4901,2021,REG,MIN,17,00-0034270,TE,Tyler Conklin,Tyler,Conklin,Hamstring,None,Questionable,Hamstring,None,Full Participation in Practice,2021-12-31 18:51:35
4908,2021,REG,NE,17,00-0031549,WR,Nelson Agholor,Nelson,Agholor,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2021-12-31 20:07:48
4916,2021,REG,NE,17,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2021-12-31 20:07:38
4918,2021,REG,NO,17,00-0033357,QB,Taysom Hill,Taysom,Hill,None,None,None,right Finger,None,Full Participation in Practice,2021-12-31 20:43:37
4926,2021,REG,NO,17,00-0035406,WR,Lil'Jordan Humphrey,Lil'Jordan,Humphrey,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2021-12-31 20:47:27
4934,2021,REG,NYG,17,00-0034844,RB,Saquon Barkley,Saquon,Barkley,None,None,None,Ankle,None,Limited Participation in Practice,2021-12-31 22:13:25
4940,2021,REG,NYG,17,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Shoulder,None,Out,Shoulder,None,Did Not Participate In Practice,2021-12-31 22:15:45
4949,2021,REG,NYJ,17,00-0031941,WR,Jamison Crowder,Jamison,Crowder,Calf,None,Doubtful,Calf,None,Did Not Participate In Practice,2021-12-31 19:29:48
4951,2021,REG,PHI,17,00-0036919,RB,Kenneth Gainwell,Kenneth,Gainwell,None,None,None,Ankle,None,Full Participation in Practice,2021-12-31 18:20:55
4953,2021,REG,PHI,17,00-0036389,QB,Jalen Hurts,Jalen,Hurts,None,None,None,Ankle,None,Full Participation in Practice,2021-12-31 18:20:55
4958,2021,REG,PHI,17,00-0035243,RB,Miles Sanders,Miles,Sanders,Hand,None,Out,Hand,None,Did Not Participate In Practice,2021-12-31 18:21:43
4960,2021,REG,PIT,17,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,None,None,None,Concussion,None,Full Participation in Practice,2022-01-01 19:29:05
4975,2021,REG,SEA,17,00-0034750,RB,Rashaad Penny,Rashaad,Penny,None,None,None,Groin,None,Full Participation in Practice,2021-12-30 00:03:14
4979,2021,REG,SEA,17,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Foot,None,Limited Participation in Practice,2021-12-31 22:44:00
4989,2021,REG,SF,17,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,right Thumb,None,Doubtful,right Thumb,None,Did Not Participate In Practice,2021-12-31 22:51:17
4991,2021,REG,SF,17,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2021-12-31 22:50:51
4992,2021,REG,TB,17,00-0019596,QB,Tom Brady,Tom,Brady,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-12-31 18:10:15
5005,2021,REG,TB,17,00-0031408,WR,Mike Evans,Mike,Evans,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-12-31 18:11:52
5006,2021,REG,TB,17,00-0034386,WR,Justin Watson,Justin,Watson,Quadricep,None,Questionable,Quadricep,None,Limited Participation in Practice,2021-12-31 18:11:52
5009,2021,REG,TEN,17,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Calf,None,Full Participation in Practice,2021-12-31 20:43:19
5019,2021,REG,WAS,17,00-0036328,RB,Antonio Gibson,Antonio,Gibson,None,None,None,Hip,None,Did Not Participate In Practice,2021-12-30 20:18:07
5024,2021,REG,WAS,17,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-12-31 18:37:03
5027,2021,REG,ARI,18,00-0030061,TE,Zach Ertz,Zach,Ertz,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2022-01-05 23:28:48
5030,2021,REG,ARI,18,00-0034681,RB,Chase Edmonds,Chase,Edmonds,Ribs,Toe,Out,Ribs,Toe,Did Not Participate In Practice,2022-01-07 20:47:25
5031,2021,REG,ARI,18,00-0036936,WR,Rondale Moore,Rondale,Moore,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2022-01-07 20:47:17
5035,2021,REG,ARI,18,00-0033553,RB,James Conner,James,Conner,Heel,None,Questionable,Heel,None,Limited Participation in Practice,2022-01-07 20:46:58
5038,2021,REG,ATL,18,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2022-01-06 20:33:50
5044,2021,REG,ATL,18,00-0036970,TE,Kyle Pitts,Kyle,Pitts,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2022-01-07 19:29:29
5055,2021,REG,BAL,18,00-0035662,WR,Marquise Brown,Marquise,Brown,None,None,None,Ankle,None,Full Participation in Practice,2022-01-07 19:40:57
5059,2021,REG,BAL,18,00-0034796,QB,Lamar Jackson,Lamar,Jackson,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2022-01-07 19:42:30
5061,2021,REG,BAL,18,00-0036331,WR,Devin Duvernay,Devin,Duvernay,Ankle,Knee,Questionable,Ankle,Knee,Full Participation in Practice,2022-01-07 19:41:53
5064,2021,REG,BUF,18,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2022-01-07 18:50:40
5082,2021,REG,CHI,18,00-0036945,QB,Justin Fields,Justin,Fields,None,None,None,Ankle,None,Full Participation in Practice,2022-01-05 21:22:50
5093,2021,REG,CIN,18,00-0036442,QB,Joe Burrow,Joe,Burrow,Not injury related - resting player,Knee,Questionable,Not injury related - resting player,Knee,Full Participation in Practice,2022-01-07 19:32:41
